SGB040	GCF_900638025.1_55312_D01_genomic	s__Haemophilus_parainfluenzae-t__SGB9657
SGB264	SAMN04539622	s__Bacillus_atrophaeus-t__SGB7786
SGB037	GCF_001578945.1_ASM157894v1_genomic	s__Streptococcus_oralis-t__SGB8121
SGB038	SAMEA3466598	s__Enterococcus_thailandicus-t__SGB7965
SGB039	SAMEA3594359	s__Streptococcus_acidominimus-t__SGB8211
SGB269	GCF_003943415.1_ASM394341v1_genomic	s__Streptococcus_oralis-t__SGB29781
SGB215	SAMN02463875	s__Prevotella_histicola-t__SGB1543
SGB214	GCF_900624775.1_82B11_genomic	s__Bacteroides_eggerthii-t__SGB1829
SGB213	GCF_000223255.1_ASM22325v2_genomic	s__Streptococcus_infantis-t__SGB8100
SGB218	GCF_902501405.1_257LVB_genomic	s__Collinsella_SGB14400-t__SGB14400
SGB217	NZ_CP017298.1	s__Actinomyces_sp_oral_taxon_178-t__SGB17148
SGB220	MG_199199_bin_59	new_SGB
SGB219	MG_199199_bin_56	s__Brevibacterium_luteolum-t__SGB16642
SGB322	GCF_001065135.1_ASM106513v1_genomic	s__Rothia_mucilaginosa-t__SGB16986
SGB253	SAMD00046316	s__Aerococcus_urinae-t__SGB7890
SGB254	SAMN01828185	s__Acinetobacter_gyllenbergii-t__SGB10363
SGB251	SAMEA104016177	s__Gemella_haemolysans-t__SGB7287
SGB507	MG_193930_bin_14	s__Corynebacterium_sp_NML98_0116-t__SGB17071
SGB249	SAMN10239560	s__Veillonella_dispar-t__SGB6952
SGB208	MG_198301_bin_20	s__Peptostreptococcus_sp_MV1-t__SGB747
SGB211	SAMN03956211	s__Streptococcus_salivarius-t__SGB8005
SGB421	GCF_000959945.1_ASM95994v1_genomic	s__Streptococcus_oralis-t__SGB8137
SGB423	GCF_003944215.1_ASM394421v1_genomic	s__Streptococcus_oralis-t__SGB8107
SGB422	GCF_902373755.1_MGYG-HGUT-01306_genomic	s__Bacteroides_coprocola-t__SGB1891
SGB418	SAMN06173297	s__Proteus_vulgaris-t__SGB9996
SGB609	GCA_000183605.2_ASM18360v1_genomic	s__Porphyromonas_asaccharolytica-t__SGB1981
SGB608	GCF_000315465.1_Acti_mass_ACS-171-V-COL2_V1_genomic	s__Actinobaculum_massiliense-t__SGB17172
SGB398	SAMN00001908	s__Anaerococcus_prevotii-t__SGB6676
SGB003	SAMN00001907	s__Atopobium_parvulum-t__SGB964
SGB002	GCA_000375645.1_ASM37564v1_genomic	s__Porphyromonas_bennonis-t__SGB1985
SGB431	GCF_900076365.1_12045_5_12_genomic	s__Enterobacter_cloacae-t__SGB10138
SGB575	GCF_000429205.1_ASM42920v1_genomic	s__Actinotignum_timonense-t__SGB17174
SGB577	SAMN08580105	s__Staphylococcus_warneri-t__SGB7857
SGB578	C0136B5	s__Peptoniphilus_duerdenii-t__SGB6715
SGB579	SAMN00761826	s__Lachnoanaerobaculum_saburreum-t__SGB4481
SGB433	GCF_900105025.1_IMG-taxon_2636416177_annotated_assembly_genomic	s__Olsenella_umbonata-t__SGB14393
SGB434	GCF_002159935.1_ASM215993v1_genomic	s__Gordonibacter_sp_An232A-t__SGB14805
SGB504	Jacques_Reference_BVAB1_tig3672_ann_editted	s__GGB4807_SGB6646-t__SGB6646
SGB166	SRS012934_bin_1	s__Bifidobacterium_scardovii-t__SGB17257
SGB164	MG_175260_bin_18	new_SGB
SGB163	GCF_900637225.1_50279_H01_genomic	s__Actinomyces_bovis-t__SGB23988
SGB162	GCF_002160255.1_ASM216025v1_genomic	s__Olsenella_sp_An188-t__SGB14364
SGB246	SAMN05578087	s__Gardnerella_vaginalis-t__SGB17310
SGB161	GCF_000613545.1_ASM61354v1_genomic	s__Bacteroides_massiliensis-t__SGB1812
SGB160	GCF_001069865.1_ASM106986v1_genomic	s__Streptococcus_pseudopneumoniae-t__SGB29757
SGB159	SAMEA2821746	s__Tessaracoccus_massiliensis-t__SGB35143
SGB158	GCF_001059565.1_ASM105956v1_genomic	s__Corynebacterium_aurimucosum-t__SGB17102
SGB496	0008_007_1_MRS3_S771-bin_1	new_SGB
SGB494	MG_213626_bin_1	s__Gemella_SGB7284-t__SGB7284
SGB495	GCA_004554925.1_ASM455492v1_genomic	s__Ruminococcaceae_bacterium-t__SGB14861
SGB499	SAMN05591982	s__Aerococcus_urinaeequi-t__SGB7897
SGB500	GCF_001405095.1_13470_2_65_genomic	s__Bacteroides_faecis-t__SGB1860
SGB497	SAMN00002545	s__Actinomyces_urogenitalis-t__SGB15868
SGB371	GCA_900454365.1_58833_F01_genomic	s__Oligella_urethralis-t__SGB9505
SGB498	MG_181711_bin_4	new_SGB
SGB318	SAMN02441667	s__Peptoniphilus_lacrimalis-t__SGB6705
SGB501	SAMN11268911	s__Citrobacter_werkmanii-t__SGB10088
SGB502	GCF_002953655.1_ASM295365v1_genomic	s__Lactobacillus_sakei-t__SGB25032
SGB065	GCF_001072315.1_ASM107231v1_genomic	s__Streptococcus_mitis-t__SGB8183
SGB064	SAMN02836936	s__Streptococcus_mitis-t__SGB8150
SGB067	SAMN02836938	s__Streptococcus_mitis-t__SGB8152
SGB069	GCF_001428305.1_Soil728_genomic	s__Janibacter_sp_Soil728-t__SGB16019
SGB492	C0026C3	s__Prevotella_sp_S7_MS_2-t__SGB3322
SGB573	SAMN02850929	s__Urinacoccus_massiliensis-t__SGB29501
SGB468	SAMN02850928	s__Mageeibacillus_indolicus-t__SGB4002
SGB078	SAMN02850926	s__Anaerococcus_lactolyticus-t__SGB6669
SGB068	C0059F3	s__Anaerococcus_SGB6671-t__SGB6671
SGB071	GCF_000524335.1_OulMSTE5v1.0_genomic	s__Olsenella_uli-t__SGB14386
SGB070	SAMN08193645	s__Pseudoglutamicibacter_albus-t__SGB17177
SGB073	SAMN10250233	s__Tessaracoccus_sp__JDX10-t__SGB35145
SGB072	GCF_900119625.1_IMG-taxon_2606217754_annotated_assembly_genomic	s__Olsenella_scatoligenes-t__SGB14388
SGB109	MG_199199_bin_66	new_SGB
SGB108	MG_199199_bin_68	s__Brevibacterium_ravenspurgense-t__SGB17204
SGB107	MG_199199_bin_69	s__Bacteroidales_bacterium_KA00251-t__SGB3324
SGB106	SAMN00003363	s__Prevotella_buccalis-t__SGB1517
SGB111	GCF_001578855.1_ASM157885v1_genomic	s__Streptococcus_oralis-t__SGB8120
SGB110	SAMEA4535753	s__Peptoniphilus_harei-t__SGB6693
SGB114	MG_4008301269_bin_1	new_SGB
SGB113	GCF_900128445.1_PRJEB18031_genomic	s__Olsenella_provencensis-t__SGB14367
SGB550	SAMN02363424	s__Mycoplasma_genitalium-t__SGB5563
SGB551	GCA_001915735.1_ASM191573v1_genomic	s__Butyrivibrio_crossotus-t__SGB5065
SGB552	SAMN06173058	s__Staphylococcus_haemolyticus-t__SGB7860
SGB553	GCF_003609875.1_ASM360987v1_genomic	s__Olsenella_sp__KCTC_15699-t__SGB14370
SGB547	GCA_002299345.1_ASM229934v1_genomic	s__Phascolarctobacterium_succinatutens-t__SGB5767
SGB430	SAMN04446404	s__Gardnerella_vaginalis-t__SGB21500
SGB548	SAMN04325055	s__Streptococcus_pseudopneumoniae-t__SGB8140
SGB549	SAMN00120584	s__Anaerococcus_vaginalis-t__SGB6661
SGB555	SAMN02436884	s__Leptotrichia_wadei-t__SGB6054
SGB085	GCA_900173815	s__Klebsiella_quasipneumoniae-t__SGB10112
SGB121	SAMN00000628	s__Corynebacterium_aurimucosum-t__SGB17102
SGB156	GCF_902364555.1_MGYG-HGUT-00224_genomic	s__Bacteroides_sp_OM08_17BH-t__SGB1831
SGB515	MG_4004001329_bin_59	s__Clostridiales_bacterium_S5_A14a-t__SGB3977
SGB518	MG_4004001329_bin_50	new_SGB
SGB177	MG_4004001329_bin_51	s__GGB1215_SGB1581-t__SGB1581
SGB390	GCF_002871995.1_ASM287199v1_genomic	s__Actinomyces_sp_S4_C9-t__SGB17196
SGB226	GCF_900077035.1_12045_4_36_genomic	s__Klebsiella_aerogenes-t__SGB10116
SGB227	SAMN02470673	s__Megasphaera_sp_NM10-t__SGB5858
SGB224	GCF_000175315.3_Acti_vis_C505_V3_genomic	s__Actinomyces_oris-t__SGB15878
SGB225	GCF_001487145.1_Anaerococcus_rubiinfantis_genomic	s__Anaerococcus_rubeinfantis-t__SGB29496
SGB230	GCF_003287495.1_ASM328749v1_genomic	s__Faecalibacterium_prausnitzii-t__SGB15317
SGB231	SAMN06240846	s__Tessaracoccus_aquimaris-t__SGB15910
SGB228	GCF_001457875.1_Actinomyces_ihumii_genomic	s__Actinomyces_ihuae-t__SGB17194
SGB229	GCF_900167315.1_IMG-taxon_2608642217_annotated_assembly_genomic	s__Olsenella_umbonata-t__SGB14392
SGB221	GCF_001570985.1_ASM157098v1_genomic	s__Janibacter_limosus-t__SGB34116
SGB066	SAMN02463725	s__Lactobacillus_coleohominis-t__SGB7100
SGB052	SAMN00100756	s__Aerococcus_urinae-t__SGB7892
SGB435	SAMN00100753	s__Atopobium_vaginae-t__SGB990
SGB051	MG_4008801239_bin_14	new_SGB
SGB050	MG_4005701249_bin_32	s__Corynebacterium_striatum-t__SGB17121
SGB049	SAMN00000002	s__Alistipes_putredinis-t__SGB2318
SGB417	SAMN03842163	s__Atopobium_deltae-t__SGB988
SGB048	GCF_900119385.1_PRJEB17947_genomic	s__Olsenella_mediterranea-t__SGB33590
SGB084	SAMN03842091	s__Anaerococcus_tetradius-t__SGB6674
SGB440	GCF_000210895.1_ASM21089v1_genomic	s__Haemophilus_parainfluenzae-t__SGB9674
SGB472	GCF_002159915.1_ASM215991v1_genomic	s__Gordonibacter_sp_An230-t__SGB14806
SGB473	SAMN07511388	s__Anaerococcus_hydrogenalis-t__SGB6663
SGB474	GCF_002871735.1_ASM287173v1_genomic	s__Corynebacterium_aurimucosum-t__SGB17110
SGB243	SAMN03842477	s__Tissierellia_bacterium_KA00581-t__SGB6647
SGB475	GCA_004555625.1_ASM455562v1_genomic	new_SGB
SGB476	SAMEA4442464	s__Veillonella_dispar-t__SGB6945
SGB042	GCF_000420105.1_ASM42010v1_genomic	s__Mycoplasma_orale-t__SGB5933
SGB478	SAMN07514296	s__Megasphaera_stantonii-t__SGB5854
SGB327	GCF_001189515.2_ASM118951v2_genomic	s__Olsenella_sp__oral_taxon_807-t__SGB14348
SGB329	MG_205819_bin_23	new_SGB
SGB323	GCF_004793765.1_ASM479376v1_genomic	s__Parabacteroides_distasonis-t__SGB27780
SGB026	GCF_001073085.1	s__Streptococcus_infantis-t__SGB8087
SGB029	SAMN06705599	s__Streptococcus_mitis-t__SGB8158
SGB028	SAMN06705598	s__Streptococcus_mitis-t__SGB8189
SGB063	GCF_004127945.1_ASM412794v1_genomic	s__Mycoplasma_penetrans-t__SGB5565
SGB270	GCF_001006635.1_ASM100663v1_genomic	s__Enterobacteriaceae_bacterium_ATCC_29904-t__SGB10152
SGB247	MG_199199_bin_33	s__Anaerosphaera_SGB6725-t__SGB6725
SGB241	MG_199199_bin_32	s__Propionimicrobium_sp__Marseille-P3275-t__SGB33673
SGB157	SAMN02463915	s__Actinomyces_neuii-t__SGB17192
SGB154	GCF_900119915.1_PRJEB16351_genomic	s__Olsenella_sp__Marseille-P2300-t__SGB14360
SGB155	GCF_003943395.1_ASM394339v1_genomic	s__Streptococcus_oralis-t__SGB29783
SGB153	GCA_004557455.1_ASM455745v1_genomic	new_SGB
SGB165	GCF_900111695.1_IMG-taxon_2651870308_annotated_assembly_genomic	s__Olsenella_sp_KH3B4-t__SGB14391
SGB554	SAMN00260258	s__Dialister_micraerophilus-t__SGB5840
SGB267	GCF_900170005.1_PRJEB19975_genomic	s__Gordonibacter_massiliensis-t__SGB33566
SGB310	GCF_000764955.1_ASM76495v1_genomic	s__Burkholderia_latens-t__SGB13015
SGB592	GCA_000758925.1_04_NF40_HMP1640v01_genomic	s__Prevotella_sp_S7_1_8-t__SGB1501
SGB222	SAMN03842090	s__Anaerococcus_sp__SB3-t__SGB6665
SGB308	MG_1062501369_bin_5	s__Corynebacterium_riegelii-t__SGB17074
SGB307	GCF_000981805.1_ASM98180v1_genomic	s__Citrobacter_amalonaticus-t__SGB10076
SGB576	SAMN10465591	s__Veillonella_seminalis-t__SGB6923
SGB312	GCF_902374015.1_MGYG-HGUT-01333_genomic	s__Lactobacillus_hilgardii-t__SGB7216
SGB311	C0024D2	new_SGB
SGB142	SAMN06812618	s__Proteus_vulgaris-t__SGB9993
SGB138	GCA_001602195.1_ASM160219v1_genomic	s__Lactobacillus_fermentum-t__SGB7106
SGB139	GCF_006175905.1_ASM617590v1_genomic	new_SGB
SGB140	SAMN02850946	s__Corynebacterium_freneyi-t__SGB17083
SGB133	SAMN02850943	s__Atopobium_sp_ICM42b-t__SGB972
SGB352	0795_578_1_1_CBA4__S896-bin_1	s__Clostridiales_bacterium_KA00274-t__SGB7884
SGB134	GCF_900176385.1_IMG-taxon_2718217638_annotated_assembly_genomic	s__Janibacter_indicus-t__SGB16017
SGB529	MG_4004001329_bin_10	s__GGB1455_SGB2018-t__SGB2018
SGB530	GCF_000215385.1_ASM21538v1_genomic	s__Streptococcus_infantis-t__SGB8093
SGB531	SAMN04108634	s__Lachnospiraceae_bacterium_oral_taxon_082-t__SGB4483
SGB532	SAMEA104588860	s__Massilimicrobiota_timonensis-t__SGB29482
SGB533	SAMN00621712	s__Streptococcus_mitis-t__SGB8106
SGB453	MG_205209_bin_12	s__GGB753_SGB989-t__SGB989
SGB534	SAMN05363827	s__Criibacterium_bergeronii-t__SGB6645
SGB535	SAMEA4665868	s__Lactobacillus_raoultii-t__SGB29609
SGB186	GCF_002927165.1_ASM292716v1_genomic	s__Pseudomonas_putida-t__SGB12288
SGB523	SAMN04325954	s__Staphylococcus_warneri-t__SGB7856
SGB380	SAMN03380727	s__Sneathia_amnii-t__SGB6044
SGB136	SAMN03956212	s__Varibaculum_cambriense-t__SGB15482
SGB135	SAMN04487985	s__Aerococcus_urinaehominis-t__SGB7889
SGB188	GCF_001588825.1_ASM158882v1_genomic	s__Streptococcus_oralis-t__SGB8125
SGB250	NZ_UFUL01000001.1	s__Campylobacter_hominis-t__SGB19429
SGB132	SAMN06368306	s__Bacillus_subtilis-t__SGB30128
SGB131	SAMN08395893	s__Citrobacter_freundii-t__SGB23226
SGB130	MG_199199_bin_45	new_SGB
SGB189	MG_199199_bin_43	s__GGB1612_SGB2209-t__SGB2209
SGB141	MG_199199_bin_48	new_SGB
SGB202	SAMN09631729	s__Streptococcus_mitis-t__SGB29764
SGB195	SAMN00116775	s__Peptoniphilus_harei-t__SGB6697
SGB410	MG_205763_bin_3	s__Peptoniphilus_sp_DNF00840-t__SGB6696
SGB349	SAMN03854407	s__Peptoniphilus_coxii-t__SGB6734
SGB145	MG_198301_bin_15	new_SGB
SGB544	MG_198301_bin_12	new_SGB
SGB196	GCF_001570965.1_ASM157096v1_genomic	s__Janibacter_corallicola-t__SGB34117
SGB539	SAMN10478701	s__Tessaracoccus_sp__OH4464_COT-324-t__SGB35144
SGB187	SAMN03198126	s__Staphylococcus_pasteuri-t__SGB7293
SGB364	SAMD00078755	s__Prevotella_melaninogenica-t__SGB1548
SGB363	GCF_003331185.1_ASM333118v1_genomic	s__Janibacter_anophelis-t__SGB34114
SGB541	MG_4004001329_bin_35	new_SGB
SGB102	MG_4008801239_bin_4	s__Corynebacterium_sp_DNF00584-t__SGB17119
SGB365	SAMN00138207	s__Anaerococcus_prevotii-t__SGB6679
SGB362	GCF_003339845.1_ASM333984v1_genomic	s__Gordonibacter_sp__28C-t__SGB33567
SGB370	GCF_002550035.1_ASM255003v1_genomic	s__Faecalibacterium_prausnitzii-t__SGB15323
SGB033	MG_224410_bin_9	s__GGB4818_SGB6672-t__SGB6672
SGB034	GCA_002884975.1_ASM288497v1_genomic	s__Akkermansia_muciniphila-t__SGB9227
SGB091	GCF_000221545.1_ASM22154v1_genomic	s__Megasphaera_sp_UPII_135_E-t__SGB5866
SGB542	SAMN04324897	s__Gemella_asaccharolytica-t__SGB7308
SGB035	GCF_004295485.1_ASM429548v1_genomic	s__Janibacter_limosus-t__SGB34115
SGB043	GCA_002224675.1_ASM222467v1_genomic	s__Prevotella_copri-t__SGB1644
SGB010	SAMN04320708	s__Sneathia_sanguinegens-t__SGB6045
SGB036	GCF_001059185.1_ASM105918v1_genomic	s__Haemophilus_influenzae-t__SGB9649
SGB031	GCF_002159625.1_ASM215962v1_genomic	s__Olsenella_sp_An285-t__SGB14366
SGB032	0756_546_1_1_LKV4_S389-bin_1	new_SGB
SGB030	GCF_001052195.1_ASM105219v1_genomic	s__Enterobacter_cloacae-t__SGB10140
SGB005	SAMN02850930	s__Tissierellia_bacterium_S7_1_4-t__SGB6728
SGB216	GCF_900155655.1_Prevotella_ihuae_genomic	s__Prevotella_ihumii-t__SGB27871
SGB212	C0084B2	s__Bifidobacterium_pseudocatenulatum-t__SGB17237
SGB207	SAMN06142993	s__Staphylococcus_simulans-t__SGB7833
SGB328	0795_578_1_1_BHK2_S425-bin_1	s__Lachnospiraceae_bacterium-t__SGB5267
SGB206	SAMN09736583	s__Megasphaera_sp_AM44_1BH-t__SGB5853
SGB060	MG_192686_bin_5	s__Corynebacterium_coyleae-t__SGB17061
SGB302	GCF_002549775.1_ASM254977v1_genomic	s__Faecalibacterium_prausnitzii-t__SGB15339
SGB300	GCF_000152705.1_ASM15270v1_genomic	s__Janibacter_sp_HTCC2649-t__SGB16032
SGB301	MG_226813_bin_2	s__Tessaracoccus_timonensis-t__SGB35141
SGB305	SAMN04419112	s__Aerococcus_sanguinicola-t__SGB7895
SGB306	GCF_001579645.1_ASM157964v1_genomic	s__Streptococcus_sp_oral_taxon_431-t__SGB8086
SGB303	SAMN04325060	s__Streptococcus_mitis-t__SGB8156
SGB304	GCF_000496775.1_EDP2a_genomic	s__Kosakonia_cowanii-t__SGB10050
SGB309	MG_222781_bin_14	new_SGB
SGB606	MG_199199_bin_12	s__Varibaculum_sp__Marseille-P2802-t__SGB15484
SGB457	GCF_900077215.1_12045_4_52_genomic	s__Enterobacter_cloacae_complex_sp_GN03164-t__SGB10137
SGB375	MG_4004001329_bin_69	s__Dermabacter_hominis-t__SGB17179
SGB456	MG_4004001329_bin_67	new_SGB
SGB459	GCF_000143825.1_ASM14382v1_genomic	s__Corynebacterium_genitalium-t__SGB17050
SGB458	SAMN05428934	s__Tessaracoccus_flavus-t__SGB15913
SGB460	SAMN04538185	s__Megasphaera_massiliensis-t__SGB5857
SGB461	GCA_900174345	s__Klebsiella_variicola-t__SGB10114
SGB462	MG_226813_bin_30	s__Brevibacterium_sp_HMSC063G07-t__SGB23941
SGB148	SAMN02850960	s__Pseudoglutamicibacter_albus-t__SGB17178
SGB252	0756_546_1_1_CBA5_S884-bin_1	new_SGB
SGB294	C0170B2	s__Coriobacteriaceae_bacterium_BV3Ac1-t__SGB960
SGB503	GCF_002096685.1_ASM209668v1_genomic	s__Streptococcus_oralis-t__SGB25293
SGB271	SAMN02469614	s__Lactobacillus_pentosus-t__SGB7199
SGB326	SAMN02603033	s__Corynebacterium_kroppenstedtii-t__SGB17004
SGB351	GCF_001062585.1_ASM106258v1_genomic	s__Neisseria_sicca-t__SGB9467
SGB350	SAMN02745244	s__Tessaracoccus_bendigoensis-t__SGB15912
SGB607	GCF_000468755.1_OprofF0195v1.0_genomic	s__Olsenella_profusa-t__SGB14387
SGB565	SAMN05978001	s__Staphylococcus_fleurettii-t__SGB7819
SGB083	MG_185275_bin_6	new_SGB
SGB540	MG_199199_bin_27	new_SGB
SGB536	MG_199199_bin_21	s__GGB9842_SGB15496-t__SGB15496
SGB562	SAMN03842620	s__Coriobacteriales_bacterium_DNF00809-t__SGB963
SGB097	SAMEA17756668	s__Peptoniphilus_urinimassiliensis-t__SGB6736
SGB383	GCA_000436995.1_MGS39_genomic	s__Blautia_obeum-t__SGB4811
SGB017	GCF_002861385.1_ASM286138v1_genomic	s__Corynebacterium_sp_HMSC055A01-t__SGB17109
SGB382	GCF_000411155.1_Acti_euro_ACS-120-V-COL10B_V1_genomic	s__Actinomyces_europaeus-t__SGB17197
SGB384	GCF_003942585.1_ASM394258v1_genomic	s__Streptococcus_mitis-t__SGB8106
SGB245	SAMN00255229	s__Megasphaera_genomosp_type_1-t__SGB5867
SGB386	GCF_003401145.1_ASM340114v1_genomic	s__Enterobacter_cloacae-t__SGB31173
SGB385	GCA_900101355.1_IMG-taxon_2593339225_annotated_assembly_genomic	s__Ruminococcus_bromii-t__SGB4283
SGB388	GCF_900456965.1_57675_G01_genomic	s__Serratia_proteamaculans-t__SGB10258
SGB387	GCF_001579175.1_ASM157917v1_genomic	s__Streptococcus_oralis-t__SGB8117
SGB605	C0162D5	s__Porphyromonas_somerae-t__SGB1991
SGB004	SAMN06245885	s__Tessaracoccus_flavescens-t__SGB15911
SGB204	MG_4004001329_bin_74	s__GGB1456_SGB2019-t__SGB2019
SGB205	GCF_003989555.1_ASM398955v1_genomic	s__Corynebacterium_afermentans-t__SGB17067
SGB209	GCF_900605015.1_PRJEB28799_genomic	s__Olsenella_sp__Marseille-P4559-t__SGB33585
SGB006	MG_4004001329_bin_18	s__GGB2995_SGB3981-t__SGB3981
SGB210	MG_4004001329_bin_19	s__Fusobacterium_naviforme-t__SGB5268
SGB027	SAMN10478681	s__Coriobacteriales_bacterium_OH1046-t__SGB33592
SGB103	GCF_002159495.1_ASM215949v1_genomic	s__Olsenella_sp_An293-t__SGB14365
SGB101	GCF_900156955.1_Kh17_genomic	s__Enterobacter_kobei-t__SGB10102
SGB100	SAMN03770951	s__Lactococcus_lactis-t__SGB25314
SGB112	GCA_000770195.1_ASM77019v1_genomic	s__Candidatus_Mycoplasma_girerdii-t__SGB5559
SGB105	SAMN04488242	s__Tessaracoccus_oleiagri-t__SGB15916
SGB167	GCF_900155635.1_Olsenella_urinainfantis_genomic	s__Olsenella_urininfantis-t__SGB33581
SGB104	SAMN03010508	s__Bacillus_amyloliquefaciens-t__SGB7783
SGB099	0861_630_1_1_BHK6_S439-bin_1	s__Corynebacterium_sp_HMSC078H07-t__SGB17116
SGB098	GCF_900478395.1_32135_B01_genomic	s__Serratia_sp_MYb239-t__SGB23203
SGB046	SAMEA2272686	s__Anaerococcus_vaginalis-t__SGB29499
SGB268	C0085C4	new_SGB
SGB545	GCF_001553085.1_ASM155308v1_genomic	s__Parvimonas_sp_KA00067-t__SGB6648
SGB546	SAMN02713684	s__Citrobacter_werkmanii-t__SGB10080
SGB543	ERR2244520_bin_4	new_SGB
